"","site_id","study_id","Country","season","TaxonomicRes","Year_count","abund_nativeSpp","abundance","alien_Abund","alien_SppRich","E10","EPT_Abund","EPT_SppRich","FEve","FRed","FRic","insect_Abund","insect_SppRich","RaoQ","shannonsH","spp_rich_rare","spp_richness","SppRich_nativeSpp","turnover","F_to","FDiv"
"1006",108000078,"Germany_2_1","Germany","fall","species",24,-0.0117786273137392,0.0501414574011306,0.178848315235421,0.205098771964634,-0.0264351391932937,0.0571012106921573,0.104262286331932,-0.00953243235366275,-0.0162261621922733,0.0687001412182305,0.166348006640102,0.176760334752241,0.0618245683484074,-0.0085410044442952,0.0663184490757856,0.463409093436818,0.203254194327206,0.0135724047272088,-0.0339125829255909,-0.185441506745039
"1007",108000079,"Germany_2_1","Germany","fall","species",18,0.0733607580856887,0.104191917889782,0.25137125946288,0.43214132927613,-0.0168809979365487,0.0930821553118107,0.263550462158482,0.00306890913969172,-0.0109571121164298,0.136128265949256,0.241684725444155,0.374978113468995,2.0936696938659,0.118131788681905,0.835942483727574,1.1866710433545,0.774049112238408,0.0136634357315116,0.0118529337200427,0.0937640307640672
"1008",108000080,"Germany_2_1","Germany","fall","species",31,0.00453657773123307,0.0106676272246104,0.0212701415229287,0.111478286953853,-0.000919735812485057,0.0620140640416564,0.0401936575992464,0.00209446128455777,-0.00553158969367755,-0.00900861966999475,0.0631045300133974,0.000273484640484772,0.389812672880463,0.00622088089213879,0.0120427863516507,0.0539502928526397,-0.0724050466468079,0.00720394594087039,-0.17396562385906,-0.0468460003145422
"1009",108000081,"Germany_2_1","Germany","fall","species",30,0.028717788095018,0.052217649196038,0.0718701265098179,0.052698681443722,-0.00806439278352666,0.0391678848259591,0.0210723320740051,0.00272472136810404,-0.00287221115115799,0.038901931196321,0.0395846040225329,0.0196906003257659,0.309643534174698,0.00868382273651921,0.0263451919904594,0.0969397980992486,0.0349385668910261,0.00129754833714697,-0.0722873639138764,-0.0323178574669502
"1010",108000082,"Germany_2_1","Germany","fall","species",30,-0.0236937918738666,0.0506416943510209,0.0687518166561521,0.136523669130586,-0.00633548326610093,-0.0147141489989909,-0.0174395468810021,0.0191898930461284,-0.00274030642600429,-0.0372528250847388,-0.0151213200350174,-0.0165163709876172,0.166594568373054,0.011165474808126,0.0212550082648964,-0.0502860342638881,-0.133426713926327,0.00881076801498856,-0.0670757845603061,0.0232603616630115
"1011",108000083,"Germany_2_1","Germany","fall","species",25,0.0187582728667641,0.0388954649975504,0.0868687640564922,0.0969310975025654,-0.0112328259266232,0.0625267862302236,0.0901841337997311,-0.00421924095028857,0.00075405438191036,0.0300097662318911,0.0761324758899246,0.176414204629458,0.731642148901615,0.0188365709569217,0.207353359147335,0.294499910028662,0.149093535159658,0.0116328273911354,-0.0310217522966798,-0.00389389087979667
"1012",108000084,"Germany_2_1","Germany","fall","species",15,0.0787649891002987,0.123852118723733,0.217115106174578,0.236331387453709,-0.0300874426904123,0.0855295563407057,0.133696383467029,0.00586147488806633,-0.0137295923675887,0.0764677922658034,0.162905730005543,0.175788692826292,0.427423529020433,0.0400854505774019,0.0344096074238678,0.708592026131171,0.417426478022106,0.0189606491012501,-0.0192661680075687,-0.0458904347383769
"1013",108000085,"Germany_2_1","Germany","fall","species",16,0.0433025145671641,0.0498397072906826,0.065202045979034,0.0171688122453627,-0.0129445357042413,0.208696616664008,0.207119742238413,0.0048653478574399,-0.00300995495206484,0.13907981979012,0.21302281431457,0.218277566081161,0.487161270092206,0.122500414324791,0.425364292119149,0.792769102206095,0.718835393913097,0.0167829154200506,-0.063786787958004,0.103862629532743
"1014",108000086,"Germany_2_1","Germany","fall","species",20,0.0501842808380546,0.0740102810797604,0.162194914586349,0.242428050404435,-0.0166952019212977,0.0809139979071768,0.0896016649986389,0.000201430311215014,-0.00369244105618334,0.0978101021057531,0.117390480727225,0.189215803808224,0.623051143483689,0.0516286624437348,0.172670629865689,0.661669853498886,0.434999896510425,-0.00753639714865722,-0.0885449961545283,-0.0449957596496846
"1015",108000087,"Germany_2_1","Germany","fall","species",14,0.137109990032558,0.170796302573481,0.220057056824212,0.153414902976023,-0.0486197058164101,0.0533264736678443,0.0816685292033521,-0.0270932636234663,0.000413322332428498,0.115639927555248,0.110189054722907,0.182831908070002,-0.699089861468853,-0.010292339892234,0.0256909335348894,0.680837797315617,0.515342694032372,0.0446063362880214,0.0102529876215933,0.0516382623334681
"1016",108000088,"Germany_2_1","Germany","fall","species",19,0.0502546010651259,0.055256381864082,0.141869530694542,0.227376170859485,-0.016292188015021,0.11200190768134,0.120546748920329,-0.00800892905711536,-0.00313368951943899,0.0402039589194905,0.139372936383164,0.172668973419141,1.39208336871754,0.0520042016648232,0.222208901071876,0.587035460147525,0.378504462201904,-0.0156466314421432,-0.0276353024258628,0.0588473136880716
"1017",108000089,"Germany_2_1","Germany","fall","species",21,-0.0542843274264145,-0.0170551296725709,0.0844022169255442,0.451266566150903,0.00855334990278017,-0.0876561357155087,-0.00583426541250427,-0.00502630936236905,0.0154016333167638,0.106327788476454,-0.0995401883127915,0.120418140094755,-0.68926517267387,0.0347906343429333,0.0839023889384541,0.288364833110288,0.0368690177281007,0.0068311739490055,0.0867096256119788,-0.0392933150813415
"1018",108000090,"Germany_2_1","Germany","fall","species",21,-0.121722901265949,-0.0841610047439694,0.156660830993257,0.322317260454945,0.0103732121860223,-0.0958310376795774,0.141324781871775,0.0164431852745154,-0.00271499630733184,-0.0284493708102854,-0.13067910411011,0.121299583719613,0.120472247484749,0.0524234273730073,0.260540239211247,0.323043480605858,-0.00748896081502894,0.00806771650077038,0.0516533574510904,-0.0746570154879476
"1019",108000091,"Germany_2_1","Germany","fall","species",21,0.0939677630196348,0.107085682027164,0.155412661776494,0.166609805525291,-0.0103503023948288,0.0458443512804858,0.0748328283389871,-0.00720511009481555,-0.00902609427216385,0.162728447861282,0.144004273531438,0.13646192034654,0.883896033347671,0.051619140422448,0.119056673349168,0.612486938616741,0.435300655776301,0.000655482905853131,-0.114099154041135,-0.0824653382086844
"1020",108000092,"Germany_2_1","Germany","fall","species",11,0.0293821956453233,0.0292136415392868,NA,NA,-0.013622177790793,0.030251329547128,-0.0895065132622254,0.0141648134608774,-0.000980704203218446,0.0344218915242157,0.0233878558269727,0.567913082596193,0.0880366414334646,0.00206689704243127,0.501936788532825,0.738504141631142,0.702987965271742,0.0129845161107798,-0.0611981814105389,-0.00941383855958658
"1021",108000093,"Germany_2_1","Germany","summer","species",11,0.0521524966145737,0.0622397167088544,NA,NA,-0.022978647431711,0.015489492983683,0.270413694811873,0.00144517869208258,-0.00693059604611293,0.0688176011684995,0.0532656476102188,0.648407725621489,0.877965520523653,0.0418558149796377,0.579545691813659,0.750268921800435,0.748327758375292,0.0150012514726655,0.0606943022900378,0.181301195801887
"1022",108000094,"Germany_2_1","Germany","fall","species",20,-0.0352182954103838,-0.0178190426197326,0.0703901722460603,0.306572147423215,0.00860826568430401,0.16125559623281,0.210945323164575,0.0105530120884148,-0.0113574441146376,0.027407139988151,0.00727358553944807,0.139760101659916,0.662690690274936,0.0660686438232549,0.399732734017697,0.390525203768435,0.0873652996399974,0.0019866252433878,0.0381467827195976,0.00948019731307104
"1023",108000095,"Germany_2_1","Germany","fall","species",20,-0.0415148962814901,0.00114821367149794,0.120245108021012,0.329302582545935,-0.00297438039937461,0.0906029704450203,0.125040675812074,-0.0110920299755748,0.00428740171563876,0.0204463652086376,-0.023142418624703,0.0886459071036732,-0.960625137505864,0.0190615301057912,0.28272866983459,0.151367968623389,-0.187433706514254,0.0118509298475306,-0.0216389564689788,-0.0733308935309132
"1024",108000096,"Germany_2_1","Germany","fall","species",22,-0.0421598846048286,-0.00223905540105698,0.0470509904305478,0.305835446958937,0.000415570359229745,-0.00723435725941775,0.0112188940177155,-0.0260964463863832,0.0069954851367708,-0.00671811560009072,-0.0388180157664387,-0.0301523168516603,-0.249477006576673,0.021731327970713,0.0973588926594871,0.0629368988168806,-0.237631614230579,-0.00585795232116323,0.0364375147469246,-0.033388215822096
"1025",108000097,"Germany_2_1","Germany","fall","species",14,0.0309752212614675,0.0297183714059781,NA,NA,0.00646124545899548,0.0679539509767313,0.303831413018837,0.0235273451461154,-0.0220662626031566,0.123570597037706,0.072702266028427,0.392581088150798,2.00192032702857,0.0965187381479202,0.565172567985462,0.791652794524643,0.788354070629802,-0.0106887739347409,-0.118537667964304,-0.160276889505847
"1026",108000098,"Germany_2_1","Germany","fall","species",21,-0.0358615233810232,-0.0348160677645623,NA,NA,0.00234129656379715,-0.0500246067946002,0.29225026681795,0.0103157114486432,-0.00281627359472791,0.109637886995636,-0.0435189961206796,0.574272688289644,1.25337472543877,0.0768688207530289,0.694180396674432,0.67658224185291,0.679106174291974,0.0123555440407286,0.00436910109854812,-0.00440105421178363
"1027",108000099,"Germany_2_1","Germany","fall","species",22,-0.055558625244892,-0.0539348335416083,NA,NA,0.0101204495839061,-0.00798541151774698,0.113565549103598,0.00872103469998023,-0.0114080026225297,0.0281872524361054,0.00153818837185989,0.290640708189021,0.744173438543611,0.0618838356433956,0.608115505383952,0.487856862857308,0.49591057077423,0.0147484539241271,-0.0188647157652776,0.0762721394568339
"1028",108000100,"Germany_2_1","Germany","fall","species",22,-0.00480909194101591,-0.00399671567357651,NA,NA,-0.00282626035283157,0.0230895633050098,0.247557077614596,0.000594851131801213,-0.00310556759822461,0.107213221553397,0.0290487401872814,0.351686766429049,0.907087392728441,0.0501918486980396,0.310940734813001,0.409733798551641,0.409981958640837,0.00525050000819575,-0.00861302623265079,0.067630854766798
"1029",108000101,"Germany_2_1","Germany","fall","species",12,-0.000613079500571878,-0.00205428706447905,NA,NA,-0.0129260414024934,0.0470184542934788,0.0748654879836713,-0.0158494573581889,0.00578420940263582,0.174396276633621,0.0528611911531807,0.30109747602149,0.732810984559273,-0.0121103329772661,0.157993315792043,0.0186431221318495,0.00384071264126084,0.0512570426002181,0.0676204142196259,0.0534896176109462
"1030",108000102,"Germany_2_1","Germany","fall","species",13,0.0281980104199217,0.0247453315824605,NA,NA,0.00826834543581561,0.123513101758042,0.438273747707901,0.000577543689268317,0.00623003445762777,0.157496243885877,0.112209963373699,0.545844498407355,2.17811250920045,0.064471881786715,0.624087404177678,0.783440112279671,0.798890722150421,-0.000944749218360949,-0.126472145120111,0.077744898581517
"1031",108000103,"Germany_2_1","Germany","fall","species",18,-0.0552981268325945,-0.0558121275479592,NA,NA,0.0219797490258373,0.037635070049243,0.27827797132757,0.015314086761678,0.00292851742474912,0.0478755837762294,-0.00985764320477671,0.320075185239304,1.36716031898184,0.088468629625809,0.559264663208108,0.541712599783458,0.550915591538408,0.00293501100498049,-0.109499066442415,0.0708221228566895
"1032",108000104,"Germany_2_1","Germany","fall","species",20,-0.058938077694978,-0.0202160598113039,0.0639159531739757,0.377577415664866,0.0030404361205276,-0.0235229538698876,0.144362854338391,-0.00214011393598317,0.0079775890112098,0.0715071166579196,-0.0525673600971863,0.103131427375204,-0.382621473442394,0.0496579314341705,0.258788393962499,0.292772694305482,-0.0796141997575361,-0.0148069595010528,-0.0252966938592714,-0.0609972763081443
"1033",108000106,"Germany_2_1","Germany","fall","species",19,-0.102771889682782,-0.052420709522965,0.0529140211311454,0.397503025728894,0.00131754962014233,0.0591301752326826,0.124734963202928,0.0134180563168586,0.0149343324014201,0.0209206125357626,-0.118968498481809,0.0293819993332129,-1.02852571900059,0.0158433146722806,0.0996223371796493,0.039919576460833,-0.29080176631936,0.0467225730816371,0.0177916434308978,-0.0743887120003721
"1034",108000107,"Germany_2_1","Germany","fall","species",22,-0.0274105676168155,-0.0239239535937371,0.0066073517406629,0.252767428118464,0.00519248695363823,0.010513726093003,0.00806763610969913,0.00159588265996504,-0.00234097231293821,0.03603580287629,0.0116083073780171,0.0314735387505275,0.691094861269037,0.0376952361157243,0.220531154666095,0.151007392381575,-0.0871051616623261,0.00957452346773698,0.0744885230884628,-0.0183999081981351
"1035",108000108,"Germany_2_1","Germany","fall","species",21,-0.0640388223447977,-0.063572595425859,-0.0455633117233127,0.184908216883789,-0.00817721267783517,0.0168438702149851,0.0462260479799267,-0.00935174758065812,-0.0007980109467673,0.0152297063578104,0.022313167073198,0.0699820036716998,0.261819591556034,0.010821066430001,0.0980844943341471,0.172088606067955,0.00594340777042869,0.0101407536040863,0.0291131288144096,0.0275022237279037
"1036",108000109,"Germany_2_1","Germany","fall","species",22,-0.0344235959776646,-0.0202073359850703,0.00181516039233611,0.0740474838519563,-3.81250886521039e-05,-0.00636057719605585,-0.010714028969559,-0.00465722339881357,0.00100095393858753,0.0383975126706813,-0.0010606747036752,0.0571777794871236,0.606981696445928,-0.0127917003430954,-0.0285133981330172,-0.0904199752893586,-0.202754645781645,0.0124286201009356,0.0424358048203931,-0.00345532429190243
"1037",108000110,"Germany_2_1","Germany","fall","species",22,0.0162900815740283,-0.0137457216302234,0.00738381904682626,0.140103697278919,0.00906382080607619,-0.0931882656711947,-0.0380962241796002,0.0100419591136796,-0.00176543837671101,-0.0117178071765377,-0.0939202264641502,-0.061611667004432,0.18720530488181,0.0120626721010491,-0.103436792349596,-0.183856895378406,-0.314806448979862,0.00203146419964422,0.013523640487075,-0.0350653074530288
"1038",108000111,"Germany_2_1","Germany","fall","species",22,-0.0160601578862802,-0.00670543734866699,0.00230286102782921,0.172656222235167,0.00634213937682519,0.038417585787301,0.00207223333097776,0.00426710705731945,-0.000363325551265823,-0.013116286086304,0.032562336754819,-0.00450222526146747,0.164275170448581,0.00512796098000123,-0.0477956584451677,-0.091187341608639,-0.257912093112574,-0.00212110700355127,-0.0761478118538237,0.0254792089062806
"1039",108000112,"Germany_2_1","Germany","fall","species",22,-0.0771897484142281,-0.0578402956234557,0.142752106732557,0.168870228666035,-0.00236170749106384,-0.237758948612208,-0.0274759147599199,-0.0193743050103877,0.00290074396370164,0.0461757148685869,-0.144070980087025,0.0154844941063422,-0.236169443234614,0.0220561431109682,0.276792097605402,0.253809755795136,0.0768289679327576,-0.00134622354394396,-0.126866658612904,-0.104812265705038
"1040",108000113,"Germany_2_1","Germany","fall","species",22,-0.0126501268374175,0.0172011720083186,0.149618510458108,0.295786916960864,-0.00446048199135977,-0.103206378060886,-0.0178494214283324,-0.0133133372926285,0.00153153184883151,0.106393852098394,-0.0829805991089366,0.0735664774065875,0.588451729947066,0.0307469876867473,0.365298470727304,0.433902958181305,0.146309431841484,-0.0134904350831256,-0.035313070668039,-0.0472098906461288
"1041",108000114,"Germany_2_1","Germany","fall","species",21,-0.0621178826929505,0.00772796080050039,0.0875663578462382,0.181976360778977,-0.000996903768042304,-0.137032645252564,-0.0392433575424641,-0.000549443892802397,0.00698021588570094,-0.0486002805438382,-0.0881720157707739,-0.0047667364788233,-0.327913620381352,-0.021549083369486,-0.00062707116397781,-0.124437167051788,-0.289023983300661,-0.0127453119208013,-0.00126634259154219,-0.12629724706042
"1042",108000115,"Germany_2_1","Germany","fall","species",21,-0.058966593380298,-0.0169816353788105,0.0817895400649367,0.188741611393703,0.0287694384901759,0.0310943657719878,0.0260928879633283,-0.0139666722031372,0.00173994160214545,-0.0391914938144681,-0.0111363794145432,0.0249240822969397,0.873577102297075,0.0540412777385461,0.0116161680592154,-0.0585436323846703,-0.233466596740873,-0.00479833877518297,-0.082261367406573,-0.0436327840921857
"1043",108000116,"Germany_2_1","Germany","fall","species",14,-0.031677425035651,-0.0164848258082981,-0.059608221736519,0.11771046091816,-0.00124108470687037,0.0260836840209153,0.0821994228175819,0.00688919925836397,0.00452126310422648,0.0743781116339294,0.0269688272000264,0.145230036090482,0.189061447842614,0.00988260553984336,0.055711173120913,0.171849078817697,0.0506441611275691,-0.0137424578185829,-0.0436428318838913,0.0352299915156203
"1044",108000117,"Germany_2_1","Germany","fall","species",22,-0.0565467030540418,-0.0437205596327415,0.22753351800854,0.157263622356109,0.0115158461396281,0.0569662153677846,0.0361640671677279,0.0177453211746658,-0.000562289903571546,0.0196690919265017,0.0562286414783818,0.0306776008583867,0.764296734754466,0.0393144939903142,0.161671883564056,0.0344850014561055,-0.0976663177864425,-0.00728426714464764,0.0218724373060191,-0.0475034922608535
"1045",108000118,"Germany_2_1","Germany","fall","species",22,-0.0661547421387144,-0.0388574481863953,0.0599443872432107,0.209429879248132,0.00612329405676487,0.028701645428123,0.027953208029623,-0.00351623463436499,-6.9000456237872e-05,-0.0170626377770438,0.00213463863199514,0.000632287649959417,0.237943188253424,0.0213571422484355,0.116302503623084,0.0499544861410137,-0.166539783995125,-6.18277946386736e-05,0.0568539068060219,-0.00409976455547836
"1046",108000119,"Germany_2_1","Germany","fall","species",22,-0.0264250323089547,-0.0312529535997008,-0.0108270002100994,0.120587910363304,0.0347020635115767,0.0383888441012413,0.0296867084910038,-0.0153271974527896,-0.00219694223906357,0.0266977098968532,0.0354832118228346,0.0850617388283575,1.12988808536562,0.0667060797543635,0.0291000249950657,-0.0431610416386273,-0.141534616864607,0.0086898208977065,-0.0203953908627365,-0.0337286909344415
"1047",108000120,"Germany_2_1","Germany","fall","species",22,-0.0934975372589934,-0.0474067589178354,0.0213229132572641,0.120212009321112,0.0177166424648536,0.0942263508057418,0.11593595051723,0.000904245081168712,0.00378864474570874,0.0809923493761472,0.0974654485410868,0.219498151207609,0.548269346971978,0.0475074902580497,0.177128072774665,0.129742610304364,0.00486896567938231,0.018098431644621,0.0288777160749618,-0.0705938213739305
"1048",108000121,"Germany_2_1","Germany","fall","species",22,0.0122407999918153,-0.0108610669716199,-0.0194725187846815,0.247247780587597,-0.00201470084432818,0.0946459622903789,0.0718093790666684,0.0168189560084862,-0.000755758767015313,0.216123452898019,0.102538413644777,0.10828716597569,0.514795749384235,0.0373437741545335,0.285290523611981,0.428136348805012,0.639529561531163,-0.00941140985616033,0.0495540465946894,0.0358483207011944
"1049",108000122,"Germany_2_1","Germany","fall","species",22,-0.060567656820428,-0.0505249231837929,-0.0299412112795161,0.17495375510189,0.0112580307589805,0.0849373556663859,0.0260367053491572,-0.00655925271811691,-0.000636987113466257,0.0650265582188483,0.0779161084463015,0.0573154994313016,0.891322885591966,0.046720548494248,0.105465664544935,0.0622889151925678,-0.115360368234198,0.0280163574107537,0.0939820786104144,-0.0976798414814275
"1050",108000123,"Germany_2_1","Germany","fall","species",18,-0.0526044823383549,-0.0260639903618732,0.125106488865303,0.323939086744933,0.00725760640545365,0.131405502804618,0.159488724563073,0.00525059231760801,0.00782142260976676,0.0923734668177376,0.136035292769562,0.17604366337914,0.586123343223753,0.0564213039325271,0.335544170071385,0.328628100087707,0.0050228649883816,0.00946844975303313,-0.0135249012669467,-0.00666306263561613
"1051",108000124,"Germany_2_1","Germany","fall","species",22,-0.0518449240439352,-0.0268631769194882,-0.0172266479480358,0.192586718513295,-0.000212992906059898,0.0578936757009026,0.0657682786488778,0.0039143454916483,-0.0014309007660116,0.0686550103597258,0.0421882110423877,0.0518384091311042,0.483961738977532,0.00965256412740192,0.0269322881116632,0.00679388650420049,-0.183373209792058,0.0141622340012786,0.0988679717829867,-0.000582625128473487
"1052",108000125,"Germany_2_1","Germany","fall","species",18,-0.0734796755780676,-0.0237229150228341,-0.0227393236828263,0.043163774695377,-0.0298949939737125,0.116304034113227,0.192380068145457,0.00133216146908141,0.000989546817877442,0.119041205604256,0.124628977693584,0.113435534303467,0.355627835849423,-0.0457695370178287,0.537102866714639,0.590133026972148,0.465252428293599,0.00692907321445627,0.0791061017354105,-0.0161660561339024
"1053",108000126,"Germany_2_1","Germany","fall","species",18,-0.0522696196128773,-0.0160595907329979,0.00907986632834646,0.247281595553811,-0.00776401043201628,0.114205185199584,0.0838858055052607,0.00509335843580987,0.0039955367787094,0.0210269918624084,0.135684888478139,0.0543524166059245,-0.318862113854366,-0.0057693701116098,0.0942376785119006,0.104644615490102,-0.15912381660926,-0.00453634320615254,-0.0199086858514385,-0.0639511825613351
"1054",108000127,"Germany_2_1","Germany","fall","species",11,-0.0303641463532117,-0.0386064593116477,-0.119694584826042,-0.0177077510365595,-0.00141798069387875,0.141036302119805,0.153174081212703,0.0311354272280491,0.00355094414751965,0.0368241691438962,0.112986395701563,0.0138230972595147,0.153983620006118,0.00395292996378108,0.13701180507126,0.185352555283414,0.162509287997065,0.00434393943131272,0.0305123559256799,-0.0362674302460166
"1055",108000128,"Germany_2_1","Germany","fall","species",15,-0.145876010344176,-0.0671186798777855,-0.0133583545798872,0.0903345981589752,0.000496935367024346,0.0975443075706485,0.0800919686453005,0.0536401885750054,0.000804645749083458,0.00734056736438643,0.0987735541497436,-0.0365273438411149,0.105336111421611,-0.0181423931871623,0.0993222168713102,-0.247905865626935,-0.348423208166707,-0.0143227535266944,0.0424733226152889,0.00123658126964614
"1056",108000129,"Germany_2_1","Germany","fall","species",22,-0.0863684521472151,-0.0771391539848086,-0.0272099506933255,0.118152997617758,0.0949172063325822,0.063704795288213,0.0508270684896554,0.00711360910018864,0.000630569866557661,0.0110841243457292,0.0758527300720647,0.129006671347023,1.48875530926032,0.21282372699527,-0.00285585351031452,-0.162734366792745,-0.267143576178117,0.00353181513804081,0.0706287821213984,-0.0786929497124983
"1057",108000130,"Germany_2_1","Germany","fall","species",22,-0.0665831990238298,-0.0111241693109138,0.0225021478108307,-0.033415359835892,-0.00364109611021621,0.0699309051175818,0.0827986660460115,0.0124246450207565,0.000985023657904877,-0.0325066070349794,0.0684432003449579,0.0492978002462459,0.615878359043243,0.0188628484024522,0.081050848521884,0.076869707795241,0.0162697395520074,-0.0453090816540506,0.0230455938986162,-0.0827961920470913
"1058",108000131,"Germany_2_1","Germany","fall","species",18,-0.10564823120596,-0.0599933582708069,0.0120410808930895,0.166025203404392,0.0111038795872171,0.0603031279171873,0.0731927267894951,0.0114804438716426,0.00652275720795391,-0.0407179157510497,0.0331630587520416,0.00721854546092889,0.357836142163356,0.0187848453124456,0.0525332638392769,-0.101225774694308,-0.26578024530718,0.00720370779127458,0.031121215012443,-0.0460569162005529
"1059",108000132,"Germany_2_1","Germany","fall","species",18,-0.100805720390655,-0.0567284499797065,0.0450293833662669,0.202871929267001,0.0133195024288872,0.047746677063278,0.0811186587088675,0.00592152814678334,0.00284002394181642,0.0435711271661135,0.044041207994275,0.0739846838508065,1.08695080226778,0.0489713345302176,0.183825651639612,0.123725242973029,-0.0652811526500445,-0.00654215718602471,-0.0342794369109671,-0.0327018022236662
"1060",108000133,"Germany_2_1","Germany","fall","species",18,-0.0515462630846828,-2.6656762046663e-05,0.148032540077018,0.288749049979337,0.01245737144432,0.019149189447494,0.0147832964109417,-0.00164252740972224,0.00511821168534133,0.0450473617711981,-0.00226795361595486,-0.0271175579051782,1.01679228638482,0.0402942035364584,0.0782799232299019,0.0303425345553002,-0.25952525236243,0.0093484950726169,0.00594192387367091,-0.0877338753843619
"1061",108000134,"Germany_2_1","Germany","fall","species",22,-0.0334996493111407,-0.0294861632585545,0.0509048693115424,0.197218720175381,0.0140703876960151,0.0911854727693649,0.0503414214905712,-0.00429952282097515,0.00270310466855149,0.0315722555855195,0.0575767059452666,0.0714595880165953,0.596195398315242,0.0454576867831055,0.163994490435907,0.123442246159308,-0.0777095570040391,0.00464543700372066,0.0273520437619151,-0.0105231353559144
"1062",108000135,"Germany_2_1","Germany","fall","species",22,-0.0699028506046902,-0.0505792041212881,-0.00263503920812132,0.219117463543431,0.0167622123770375,0.0490742588812637,0.0981064184200508,-0.000164224742240482,0.00862976554449617,0.0571187528929203,0.0451016548146052,0.090815230589281,0.887847373048178,0.0622569887871878,0.259524128358493,0.146371352733494,-0.0865360809045379,0.00376934291576126,-0.0250732166786598,-0.0234938294468758
"1063",108000136,"Germany_2_1","Germany","fall","species",22,-0.0109681824980745,0.0120609188379613,0.0419408903274927,0.330487753894977,-0.00798483170828354,0.0175136331688517,0.0226140431484181,-0.0127368370200793,0.00164249436054009,0.0716856795886746,0.0179494312904966,0.046942604788029,0.132232497118197,0.0111914069180437,0.161003283283823,0.237727472862317,-0.0758976540856408,0.00789482802295631,0.0161740697187427,-0.0561885223253108
"1064",108000137,"Germany_2_1","Germany","fall","species",22,-0.036149433543532,-0.037541849938335,-0.0020610479451133,0.187762216451472,0.00425596802494055,0.0451407519595372,0.0589742101625839,-0.0169551703842681,0.000803932856879905,0.0642851956792531,0.058067006249866,0.0736207456104486,1.12975870544113,0.0571295967527242,0.3378714141134,0.323081829670278,0.0953210281979544,0.000341893504318891,-0.0521915876862797,0.0444960791898508
"1065",108000138,"Germany_2_1","Germany","fall","species",20,-0.00971625751784847,-0.00184876117571132,0.141901009977408,0.349084834288881,0.0097624703050244,0.038120533235236,0.151605904933738,-0.00374681616749293,0.00519184568786698,0.0529610117429986,0.0313559786629261,0.0979990213081316,0.130055619467486,0.0901352915874195,0.325988352833168,0.336798646989077,-0.00682325083515688,-0.00851897503113463,-0.023244300189956,-0.00810019898159796
"1066",108000139,"Germany_2_1","Germany","fall","species",16,0.217674895683967,0.213348967133442,NA,NA,-0.0462371068764221,0.141281036264667,0.48740176437031,-0.0514419072539807,-0.00487739828432859,0.199837370478567,0.166642473021118,0.759416093141798,0.799497121824682,-0.0728249820848172,-0.108267798900668,0.679542833402753,0.683459650150166,0.0410528415411205,0.0663703486068034,-0.0147520198302595
"1067",108000142,"Germany_2_1","Germany","summer","species",30,-0.0190679984573324,-0.0189086118440806,0.0123327472219927,0.0120367237618631,-0.010730296885225,0.0953764779936035,0.552191199196264,-0.0100446695540947,0.00802458322500766,0.0466736056012689,0.0944165985396321,1.09240224473986,0.964849899110683,0.0968659015934726,0.640912557286227,1.23807293562836,1.23840765432393,0.0194009361281168,-0.0105037837389558,0.00802035559154086
"1068",108000143,"Germany_2_1","Germany","fall","species",21,0.0319949730885155,0.0765492560735316,0.159576799754262,0.250295879554548,-0.0191549186634946,0.0477858079767515,0.0486446505053799,-0.011024239103898,-0.000860118407615074,0.080156266998358,0.12593559172125,0.216921594964672,0.556037364593293,0.014987866856309,0.148720661794097,0.479189238327544,0.286320223461555,0.0171557376268314,-0.0162999142403284,-0.0536046344030797
"1069",108000144,"Germany_2_1","Germany","fall","species",37,0.00429165794241166,0.0397661859832571,0.0839205598949598,0.158864063308704,-0.00206134134169216,0.0164468821304467,0.0131811452221331,-0.00165764011701666,-0.00524427296608628,0.0535686890262178,0.0576483006529671,0.0428279972010102,0.622559597339054,0.0298251237462019,0.0218151070980215,0.143256925122459,0.0875535015380113,0.000936949916168068,0.0112737449045809,-0.0328833948217639
"1070",108000145,"Germany_2_1","Germany","fall","species",37,0.0431776407622586,0.0829523170570542,0.122883062055725,0.187131763226082,-0.00247748060319692,0.0309604211640864,0.0308224838757297,0.00261416390891741,0.000623941545530191,0.0382905737694179,0.0254443154992898,0.041984271179464,-0.208125794599997,0.00953281548275905,0.00493914311040591,0.371264522313863,0.222172200948552,0.00185836473126204,-0.0227906537552353,-0.0235298511103991
"1071",108000146,"Germany_2_1","Germany","fall","species",36,-0.00760113137196962,0.0312224423285372,0.117762221455916,0.202531713488245,-0.0064032096745053,-0.0157730443099022,0.000344005570115737,-0.00647988907581619,0.00253302941780726,0.0178702728830356,0.0226571949007339,0.0503386564834394,-0.0972811271155231,-0.00129642649535217,-0.00551845983928688,0.136889072818891,-0.0532328666325669,0.00403829700409399,0.0137652117424831,-0.0400784573012045
"1072",108000147,"Germany_2_1","Germany","fall","species",19,-0.0500597421985332,-0.0509019045660468,-0.0451076809204011,-0.0333768519420655,-0.0088576530739636,0.0248509872129842,0.525359924177509,-0.0091513855565037,0.00260158515719074,0.10103160761537,0.0236488365341865,1.13313387790044,0.00682734743615755,0.0632224868940955,0.996556541656268,0.965759183928432,1.00516987296541,0.00632823549923425,-0.0192744979957719,0.0129425328654926
