site_id,study_id,Country,season,TaxonomicRes,Year_count,abund_nativeSpp,abundance,alien_Abund,alien_SppRich,E10,EPT_Abund,EPT_SppRich,FEve,FRed,FRic,insect_Abund,insect_SppRich,RaoQ,shannonsH,spp_rich_rare,spp_richness,SppRich_nativeSpp,turnover,F_to,FDiv
107000227,Denmark_1,Denmark,spring,species,28,-0.027628009,-0.025289235,NA,NA,0.001706698,-0.022228347,0.216646537,0.000515035,-7.68E-05,0.005118453,-0.023313746,0.295937211,-0.004041475,0.008487653,0.332432689,-0.054968779,-0.066123713,0.000250353,-0.009334429,-0.015252437
107000228,Denmark_1,Denmark,spring,species,23,0.011448264,0.01166052,0.001336217,-0.00379061,-0.00530274,0.075339102,0.340270486,0.000692293,-0.00066615,0.016790382,0.01261919,0.822001548,-0.513462655,0.042027318,0.743874163,0.826978807,0.8083528,0.008130079,-0.02293004,0.032543359
107000229,Denmark_1,Denmark,spring,species,27,-0.007533669,-0.007797603,0.006402663,0.012495585,0.002786974,-0.013570411,0.037951503,0.001214254,0.00036518,0.014506057,0.003635083,-0.028741728,0.088074596,0.010999773,0.053962571,-0.035034505,-0.040882575,0.01162421,-0.002628063,0.017626343
107000230,Denmark_1,Denmark,spring,species,21,-0.01285803,-0.012876876,0.005149141,-0.007915995,0.006476204,0.066622332,0.059657727,0.001644952,-0.0015498,0.004378831,0.013588046,-0.084665001,0.172859312,0.006310576,0.025687062,-0.259432401,-0.251655364,0.016747071,0.031539314,-0.001374776
107000231,Denmark_1,Denmark,spring,species,26,0.004246875,0.003827947,0.037080836,0.041054692,0.005588091,0.004017284,-0.023649338,-0.009673734,-0.000406114,-0.01449548,-0.001191564,-0.132230713,-0.079898132,-0.000862631,-0.270338739,-0.521822466,-0.549359017,0.004292304,-0.022718767,-0.034029854
107000232,Denmark_1,Denmark,spring,species,23,-0.020857385,-0.014047274,0.0294233,0.037160828,0.011856597,0.00709437,0.011203286,-0.000768521,0.001450824,0.05465819,-0.02838307,-0.104740106,1.607224207,0.059635458,0.438892764,0.063169997,0.059849135,-0.005907862,0.013538433,-0.070252276
107000233,Denmark_1,Denmark,spring,species,26,0.003764283,0.00409405,0.034921681,0.021698173,-0.001964067,-0.005921417,0.076136465,-0.003333503,-0.000948451,0.01578315,0.007211276,0.182992106,0.062960484,0.018058823,0.160709524,0.161924328,0.136950041,-0.005364387,-0.007843992,0.005579294
107000234,Denmark_1,Denmark,spring,species,25,-0.002868364,-0.002960968,-0.005001196,0.016684102,0.000350273,0.043566779,0.123244328,0.000801869,0.000876875,0.003489863,0.000892131,0.049493354,0.336560986,0.003864296,0.292465317,0.20817669,0.182197334,-0.003778097,-0.008964769,-0.054418531
107000235,Denmark_1,Denmark,spring,species,15,-0.029105886,-0.029164998,NA,NA,0.012643998,0.007214403,0.020733166,0.008021013,5.24E-05,0.000314369,-0.00261392,0.087823218,0.112631276,0.035128454,0.035452007,-0.133960993,-0.121239415,0.004515531,-0.095448168,-0.037863031
107000236,Denmark_1,Denmark,spring,species,15,-0.008115249,-0.023594427,-0.065398747,-0.005817937,-0.009709181,-0.008458413,-0.006833402,0.006668716,0.002607988,-0.005057584,-0.047583609,-0.125942657,-0.205136211,-0.04646799,0.104260569,0.196498675,0.230105004,0.009463078,0.011479777,-0.01539964
107000237,Denmark_1,Denmark,spring,species,25,-0.0459682,-0.040292582,-0.049552243,-0.01670148,0.009177023,-0.009097743,-0.031585413,0.007762913,-0.001471168,-0.01425329,-0.034136391,-0.240617482,-0.328126352,0.002115934,-0.089131537,-0.500947555,-0.494234627,0.013701742,0.030683747,-0.051403315
107000238,Denmark_1,Denmark,spring,species,26,-0.021725185,-0.021237161,-8.77E-05,-0.001323165,0.006385237,0.009227878,0.047287021,-0.000784139,-0.000516067,-0.010768544,-0.008971337,-0.004711331,0.538047647,0.027217882,0.131331296,-0.038745039,-0.053386864,0.009741235,-0.004588115,0.018055033
107000239,Denmark_1,Denmark,spring,species,27,-0.016972091,-0.01858625,0.004232111,0.022479007,0.002885965,0.014270777,0.067090892,0.002646122,0.002049452,-0.014298368,-0.011019496,0.11894601,-0.060205106,0.010866634,0.180217086,0.062155009,0.025943688,0.005941208,0.000309637,0.012227123
107000240,Denmark_1,Denmark,spring,species,24,-0.015371798,-0.014249565,0.059452168,0.027630173,0.003235375,-0.003666251,-0.057947807,0.001469007,-0.002748697,0.006755621,-0.024167964,-0.190899888,0.695625741,0.017166863,0.070443263,-0.158388875,-0.242615558,0.008263443,-0.012241225,0.029873005
107000241,Denmark_1,Denmark,spring,species,27,-0.044668141,-0.044917033,0.002214389,0.014496584,0.00423623,-0.014673429,0.075476801,0.003009183,0.000752125,-0.019140688,-0.028847605,-0.017629332,-0.398469943,-0.005076503,0.221619788,-0.414767149,-0.437846927,-0.001481082,0.039013631,-0.028135678
107000242,Denmark_1,Denmark,spring,species,20,-0.00414186,-0.006439102,-0.024504146,0.004769341,-0.001532298,0.021145397,0.053994839,0.002728774,-0.000529658,0.044166175,-0.029920022,-0.060048664,1.708222452,0.042880644,0.336630956,0.553135433,0.536393452,0.009255509,-0.067145586,0.08731631
107000243,Denmark_1,Denmark,spring,species,22,0.028174895,0.027087686,NA,NA,-0.012371087,0.028290296,0.265717745,-0.006515783,0.00062068,0.061981814,0.024809522,0.522023038,-0.115643276,0.003427431,0.21547953,0.699040471,0.686137716,0.013906757,-0.067048804,-0.009039799
107000244,Denmark_1,Denmark,spring,species,21,0.033937198,0.032747826,NA,NA,-0.007586339,0.036518037,0.334198309,-0.003877354,0.003882436,0.107838597,0.03154529,0.782472937,-0.643041981,0.053685039,0.251885496,0.832600788,0.853737282,0.003109116,-0.106456366,-0.028487209
107000245,Denmark_1,Denmark,spring,species,20,0.068398878,0.070166644,NA,NA,-0.036514528,0.04249886,0.209939488,-0.005093305,-0.00341824,0.047622854,0.045892893,0.646321242,-0.372225532,-0.025512819,0.08413959,0.686640562,0.677090548,0.004591042,-0.060340066,0.052356428
107000246,Denmark_1,Denmark,spring,species,21,0.046480081,0.044875205,NA,NA,-0.0156398,0.037840075,0.180569831,-0.001859572,0.002161906,0.021435667,0.046269142,0.715703331,-0.204060776,-0.008376369,0.050585195,0.923334009,0.920966605,0.015069137,0.018896349,0.013038437
107000247,Denmark_1,Denmark,spring,species,22,0.044331645,0.0443307,NA,NA,-0.012005225,0.039299229,0.140209161,-0.000573813,0.001545713,0.07178976,0.03582874,0.513136995,0.262202376,0.012212745,0.2018269,0.859336156,0.83487886,0.009127444,-0.02506525,0.006850833
107000248,Denmark_1,Denmark,spring,species,20,0.055083135,0.054235248,0.007533477,0.016270101,-0.02447971,0.041030354,0.452724549,-0.003892082,-0.000847332,0.082411116,0.047360895,1.11565518,-0.176228893,0.014588293,0.227586337,1.214244768,1.207017933,0.004174851,-0.040298793,0.00729016
108000001,Germany_1,Germany,summer,species,11,0.019539839,0.018973874,0.05930399,0.059241215,0.000803418,-0.014932002,0.14111071,0.000914992,-0.00222059,0.006725507,0.017188211,-0.089002707,0.221994754,0.021023383,0.111327056,0.214419351,0.202718435,0.004849956,-0.009844415,0.04512671
108000002,Germany_1,Germany,summer,species,12,0.021622818,0.044391761,0.366773576,0.145945437,-0.010498524,0.017841382,0.446933585,0.005752403,-0.019430464,0.028148216,0.018850712,0.52992135,0.97840873,0.007616852,0.703876723,1.036398844,0.863484677,-0.000746714,-0.253729966,0.074389873
108000003,Germany_1,Germany,spring,species,10,0.034128917,0.037855905,NA,NA,-0.004323715,0.025565052,-0.89022563,-0.005075384,-1.95E-05,0.008600233,0.029752169,-0.004807207,0.785997936,0.004971467,-0.036492035,0.30726262,0.332179991,-0.008443343,-0.163931361,0.032550479
108000004,Germany_1,Germany,spring,species,10,0.101065854,0.10042981,NA,NA,-0.008662401,0.106570919,-0.347550331,-0.005050936,-0.004220355,0.008951952,0.100806849,0.731558412,1.066194842,-0.025893164,-0.703422758,1.210347047,1.237603666,-0.019448156,-0.205102886,0.037446666
108000005,Germany_1,Germany,spring,species,10,0.098833437,0.09953578,NA,NA,-0.008823348,0.032998814,-0.738266504,-0.003050849,0.002736321,0.039167911,0.097181435,0.453637651,-0.436408092,0.052282092,-0.702978361,2.078591533,1.980821969,-0.00663104,-0.035946336,0.08597065
108000006,Germany_2_1,Germany,spring,species,21,-0.011842523,-0.013196478,-0.018140237,-0.009386493,0.005622173,-0.073451618,-0.39074487,-0.010877697,0.015018091,-0.07916214,-0.009686644,-0.44259281,-0.583907978,-0.072807168,-0.774206061,-0.554577711,-0.561408828,0.005693518,0.073334321,0.052882807
108000007,Germany_2_1,Germany,summer,species,23,-0.0101477,-0.009722814,-0.028557511,-0.033763972,-0.004104834,-0.01428747,0.087121947,-0.008643817,0.000215768,-0.002157372,-0.014379091,0.134148192,0.031491547,-0.012955121,0.119326182,0.1612197,0.18804477,0.010350779,0.061820712,-0.01438908
108000008,Germany_2_1,Germany,fall,species,22,0.008243275,0.010268158,NA,NA,-0.010698305,0.021240972,0.3242268,-0.004031817,0.002018432,0.108884231,0.009364372,0.671929037,0.638950422,0.036458198,0.41365963,0.761481786,0.766338427,-0.001480391,-0.001385166,-0.002103427
108000009,Germany_2_1,Germany,fall,species,19,-0.014139269,-0.011805612,NA,NA,-0.009381067,-0.009811738,0.145437089,-0.00942191,-0.000740682,0.059208404,-0.013053708,0.297399112,1.196197879,0.01155449,0.175636807,0.381842496,0.379325354,0.002752545,-0.08555184,0.044533815
108000010,Germany_2_1,Germany,fall,species,37,-0.009745124,0.016268611,0.072291871,0.159477497,4.72E-05,-0.010518134,-0.020425655,-0.004717692,0.002924766,0.000612505,-0.003974832,0.002591509,-0.255782804,-0.004129932,0.014850732,0.04932958,-0.077597777,-0.002828905,0.022479709,-0.040677555
108000011,Germany_2_1,Germany,fall,species,39,0.004132776,0.019929468,0.065080828,0.14671011,-0.015943121,0.037075797,0.03169059,-0.004365741,0.001431543,0.010080567,0.029917137,0.057852449,0.115438975,-0.001823001,0.062399897,0.197889953,0.036487432,0.00911369,0.031395839,0.004277439
108000012,Germany_2_1,Germany,summer,species,23,0.000739426,0.000608527,-0.012276583,-0.01940499,-0.009552905,0.007235675,0.019627558,-0.002022501,0.005904806,-0.004670328,0.00452379,-0.256753218,-0.527573016,-0.045441537,-0.534327498,-0.356126692,-0.330885374,0.047020276,-0.03272782,-0.025813455
108000013,Germany_2_1,Germany,summer,species,23,0.057210851,0.057761475,-0.010601964,0.011021038,-0.022364092,0.050178943,0.40646427,-0.013162107,0.001018365,0.068125565,0.062102223,0.779681282,-0.064641621,-0.003510964,0.274417393,0.76818132,0.786109227,0.012042753,-0.059679071,0.010193786
108000014,Germany_2_1,Germany,summer,species,11,-0.036933604,-0.037424366,0.018305864,0.028009862,0.000536289,-0.041807879,-0.45042501,0.010857868,0.000154512,0.021995901,-0.047971925,-0.541177068,0.322544157,0.022727875,-0.340751653,-0.457222331,-0.456801967,-0.001100171,0.008683044,-0.053835047
108000015,Germany_2_1,Germany,summer,species,19,-0.035936002,-0.034894421,-0.033014137,-0.039927669,0.016014367,-0.065369995,-1.110829055,0.005653617,-0.001333762,-0.057433306,-0.058309947,-1.141813004,-0.158292013,-0.056419577,-1.192541031,-1.623811146,-1.555219715,0.031184603,-0.025317051,-0.052994029
108000016,Germany_2_1,Germany,summer,species,19,0.009072931,0.010640774,0.042756255,0.146428668,-0.005150645,0.005105369,-0.060319877,-0.002654548,-0.002187694,0.003812197,0.010271667,0.394775119,-0.591728552,0.022750016,0.516679986,0.564644915,0.432734246,0.003500644,-0.047971118,0.012502266
108000017,Germany_2_1,Germany,summer,species,21,-0.000326414,-0.000847261,NA,NA,-0.006690509,-0.004727864,0.586733586,-0.007440892,-0.000322384,0.031453314,-0.00585043,0.661322456,0.116979689,0.004083643,0.559880992,0.653795782,0.686145944,0.022967593,-0.039228437,0.000404864
108000019,Germany_2_1,Germany,summer,species,12,-0.04513489,-0.046366775,-0.152133682,-0.161924689,-1.26E-05,-0.021442298,0.150156517,0.014230276,-0.001941629,-0.013152586,-0.025591125,0.295269435,0.715932679,0.051135582,0.56738009,0.439120479,0.639067991,-0.008815384,-0.161347313,-0.018630355
108000020,Germany_2_1,Germany,summer,species,21,-0.064128106,-0.096556414,-0.118194836,-0.143925875,0.038663207,0.004314289,-0.022247486,0.00439995,0.002881572,-0.044783658,-0.014695081,0.036553099,0.298188627,-0.009921617,-0.145232529,-0.674430419,-0.543078662,0.013680991,0.017707869,0.063259436
108000021,Germany_2_1,Germany,spring,species,20,0.009317676,0.009935119,-0.001030433,-0.018206209,-0.004744871,-0.009993587,0.055344128,-0.012398949,0.004314204,-0.05215332,0.008357973,0.032211342,-0.837098003,-0.053216689,-0.136143415,-0.233759509,-0.247449623,0.028655509,0.061800718,-0.007553641
108000022,Germany_2_1,Germany,summer,species,21,-0.05118534,-0.032189779,0.002706247,0.13967061,0.000306929,-0.029727582,-0.118164454,0.006349522,-0.000162622,-0.013991267,-0.011820148,-0.06561717,0.091811732,-0.05781863,-0.065690826,-0.253360823,-0.39634616,-0.003794869,-0.037605829,-0.000707133
108000024,Germany_2_1,Germany,summer,species,21,-0.008794283,-0.006823174,-0.025319403,-0.050216195,-0.002246167,-0.030486395,-0.188446051,-0.019329233,0.004400615,-0.020831226,-0.003529323,-0.003603117,-0.255204623,-0.052627315,-0.286018878,0.022093853,0.087039565,0.015330441,0.007293657,-0.008114621
108000025,Germany_2_1,Germany,spring,species,19,0.02675673,0.028069086,-0.042265825,-0.032083532,-0.014601788,0.010044498,-0.421993113,-0.016318617,-0.00442299,-0.020040052,0.011713339,-0.067727025,-0.394595624,-0.062505996,-0.438245431,-0.198769635,-0.195211419,0.014096385,-0.00500912,-0.009774527
108000026,Germany_2_1,Germany,fall,species,21,-0.007013159,0.007814986,-0.013836029,0.051660704,-0.009536595,-0.115981048,-0.083615595,-0.012483805,0.001497902,-0.013485985,0.009424733,0.158965458,-0.253491927,-0.023327225,0.049398287,0.126306977,-0.039377232,0.011136206,-0.027028588,-0.015632727
108000027,Germany_2_1,Germany,summer,species,26,0.002232591,0.002048872,-0.020449366,-0.029758557,-0.009768363,-0.030707587,-0.498442685,-0.001972562,0.004895318,-0.084903597,-0.019597812,-0.578326356,-1.316111086,-0.252736485,-1.099728129,-0.960082339,-0.902540206,0.024471293,0.043200091,0.027771667
108000028,Germany_2_1,Germany,fall,species,16,-0.05278406,-0.05772154,-0.045224085,-0.071778449,0.01199371,-0.008171837,-0.042031364,0.005799451,-0.003130392,-0.071022698,-0.05791462,-0.353394547,0.528583595,-0.031220218,-0.560567907,-0.73791524,-0.664967038,-0.008220979,0.049725125,0.01486986
108000029,Germany_2_1,Germany,summer,species,24,0.002390972,0.002178104,0.000802882,0.005563231,0.009243911,-0.040210981,-0.66331126,0.002988118,0.000839038,-0.017416043,-0.022803609,-0.833124287,-0.077171482,-0.043327604,-0.873663839,-0.90242583,-0.906962641,0.006859996,0.01469486,-0.046332076
108000030,Germany_2_1,Germany,spring,species,28,-0.020986675,-0.021413081,-0.050562534,0.025405865,-0.00505916,-0.04633541,-0.04066348,-0.002436031,0.002676113,0.018849343,-0.015684325,0.268875545,-0.03899674,0.009131462,0.424389784,0.383812182,0.288177854,0.011301169,-0.142500053,0.009645503
108000031,Germany_2_1,Germany,summer,species,21,-0.058299311,-0.048298705,-0.017979224,-0.065646358,0.012829549,-0.046835959,-0.230458298,0.003390029,0.001617266,-0.108032267,-0.035554318,-0.192265928,0.408501058,-0.024168353,-0.1711124,-0.545235592,-0.486582682,0.027198631,0.04536957,-0.03463192
108000032,Germany_2_1,Germany,fall,species,37,0.042485529,0.063498847,0.091450222,0.145161839,-0.001470794,0.0376455,0.055989015,0.000504919,6.74E-05,0.078877178,0.057115046,0.090732861,0.278404667,0.006912821,0.017926501,0.216720549,0.309109528,-0.003896927,0.008510533,-0.051650937
108000033,Germany_2_1,Germany,fall,species,28,0.013666481,0.024519686,0.095173982,0.141536796,-0.005739962,0.06593025,0.113518016,-0.001248902,-0.000202721,0.036208517,0.068344051,0.137389338,0.390699893,0.038765733,0.094606155,0.351583905,0.214902063,0.002853331,0.002936535,-0.038117919
108000034,Germany_2_1,Germany,summer,species,36,0.031683397,0.023133471,0.01655496,0.086987173,0.00407382,0.020493314,0.012468529,-0.000984842,-0.001171473,0.029095465,0.036151161,0.060635905,0.678572181,0.048501391,0.097015877,0.117577977,0.028930491,-0.001557799,-0.02365184,-0.009247663
108000035,Germany_2_1,Germany,summer,species,36,0.027466454,0.047845828,0.068697189,0.13218964,-0.011314551,0.033211848,0.056823412,-0.001266188,0.004743694,0.029027612,0.034905012,0.073572267,0.043956984,0.001252831,0.020478013,0.258383885,0.128880139,0.00183649,-0.020867159,0.008401742
108000036,Germany_2_1,Germany,summer,species,36,0.001992101,0.002977287,0.014489341,0.125275545,0.003536345,0.002467667,-0.003311023,-2.62E-05,0.002323394,-0.044870651,0.003844611,-0.025945663,0.147652117,-0.015682239,-0.104884156,-0.04239089,-0.198883603,0.009321526,0.07854985,0.002569368
108000037,Germany_2_1,Germany,summer,species,36,0.014797262,0.028651766,0.032224506,0.079321338,-0.005273873,0.013107683,0.042319916,-0.001541443,8.85E-05,-0.002012426,0.03227596,0.082582013,0.110138196,-0.010965506,-0.031487402,0.073056881,-0.024563866,-0.00047955,-0.009696261,0.004031803
108000038,Germany_2_1,Germany,summer,species,38,0.022396601,0.041696471,0.087191012,0.133389005,-0.00411602,0.044316231,0.079542694,-0.00147071,-0.004178734,0.006612359,0.060438278,0.12026473,-0.055609447,-0.015755778,-0.132283351,0.072751849,-0.020180297,-0.00511845,-0.040693644,-0.01715946
108000039,Germany_2_1,Germany,summer,species,36,0.036704159,0.037059114,0.060833806,0.108047213,0.001372113,0.027374238,0.057874023,0.002506663,0.002673678,0.067536006,0.036829604,0.091851601,0.300844209,0.033898213,0.062811214,0.224447546,0.110394784,0.004365185,-0.012570867,-0.008975012
108000040,Germany_2_1,Germany,summer,species,36,0.003348957,-0.017786711,-0.016568429,0.047752058,-0.009697828,-0.015014622,0.003771428,-0.004076073,-0.002877906,0.003835085,-0.010783384,0.016587926,-0.390778416,-0.023550431,-0.020562146,0.062463806,-0.014099362,-0.003337273,-0.005075206,-0.032938632
108000041,Germany_2_1,Germany,summer,species,36,0.045214633,0.053498896,0.054665174,0.111608899,-0.011465312,0.016657471,0.018791415,-0.016110087,0.006369534,0.006891657,0.023262475,0.01155938,0.354485629,-0.000824935,-0.028136448,0.165590745,0.047205213,0.002040536,0.003304284,-0.003834836
108000042,Germany_2_1,Germany,summer,species,36,0.023418776,0.025577537,0.034900322,0.087812263,-0.000851358,0.030643708,0.037507243,-0.001137166,0.00128384,0.046315631,0.043681292,0.061648899,0.368409736,-0.002922809,-0.069461355,0.030312026,-0.089612962,0.002196629,0.048426922,0.009468415
108000043,Germany_2_1,Germany,summer,species,24,-0.036781883,-0.015486717,-0.022703935,0.018172016,0.00350121,0.014844727,0.034210569,0.000118217,-0.004086788,-0.013363399,0.015139888,0.023236356,0.033783993,-0.012084498,-0.009702751,-0.04152872,-0.114447965,0.005338193,0.027211105,0.013331952
108000044,Germany_2_1,Germany,summer,species,24,-0.038689103,0.004964592,0.014986442,0.083754051,0.005704762,-0.005336195,0.045083852,-0.00526262,0.001624995,-0.067786548,-0.003139594,0.050564364,-0.442156533,-0.005029506,-0.251639288,-0.259870803,-0.353337506,0.001574781,0.054819352,-0.053955563
108000045,Germany_2_1,Germany,summer,species,37,0.000655721,0.020098626,0.049591962,0.067797986,0.006776138,0.015879537,0.069775926,-0.002564934,0.001558356,0.057532223,0.014983468,0.105832276,-0.012729076,0.027173769,0.031993138,0.015364859,-0.021419889,0.009024075,0.0244454,0.004157487
108000046,Germany_2_1,Germany,summer,species,37,0.01093581,0.011124234,0.017407817,0.115284995,-7.28E-05,0.027834649,0.03389975,0.003374741,-0.0027605,0.014863116,0.047052413,0.101165249,0.691363844,0.00739965,-0.021440344,0.050752107,-0.052093001,0.01202422,0.012694617,0.016386333
108000047,Germany_2_1,Germany,summer,species,37,0.016943364,0.041684398,0.053226947,0.089518784,-0.005986013,0.033330274,0.066866991,-0.005362134,0.003012875,0.025002951,0.036210497,0.095811473,0.0679341,0.016380895,0.006615615,0.132958444,0.059034253,0.013300071,0.015942138,-0.002284076
108000049,Germany_2_1,Germany,summer,species,36,0.026138806,0.044222192,0.0777615,0.108597362,-0.005783318,0.020358958,0.027079093,-0.002450019,0.003091912,0.01750927,0.023421544,0.026214841,0.158498936,0.023498404,0.03835875,0.163948234,0.056607162,0.010134105,-0.011938438,-0.035048036
108000050,Germany_2_1,Germany,summer,species,36,0.020745187,0.0591792,0.087544949,0.098674069,-0.01415546,-0.014353914,0.012503158,-0.008333108,0.001091919,0.029902948,0.049654126,0.048461475,-0.062567234,-0.024851389,-0.030080317,0.102795898,-0.013850105,0.017546401,-0.017745033,0.013741733
108000051,Germany_2_1,Germany,fall,species,21,0.043307974,0.061293212,0.13359922,0.146300616,-0.002656275,0.077961532,0.082969839,-0.00695328,-0.00176737,0.079848498,0.114486221,0.184999649,0.974070363,0.069589966,0.266679572,0.598709448,0.430243872,0.002221587,-0.014559095,-0.080832055
108000052,Germany_2_1,Germany,spring,species,23,-0.023418949,-0.020433946,0.027621668,0.006747718,0.000189487,-0.010364705,0.084596827,0.001238922,0.001197679,-0.070906453,-0.003469763,0.007180879,-0.234431065,-0.008132906,-0.057284387,-0.085396317,-0.139698589,-0.01305372,-0.056645724,0.053939616
108000053,Germany_2_1,Germany,fall,species,35,0.01515594,0.015278676,-0.00895846,-0.016197374,-0.007352116,0.055693251,0.097881195,0.004167648,-0.000623979,0.037220498,0.075309043,0.119907737,0.769269716,0.01681988,0.246733649,0.423565867,0.375497377,0.018623701,0.039194634,0.037675291
108000054,Germany_2_1,Germany,fall,species,20,-0.059148447,-0.012985117,0.098222366,0.387793792,0.021852546,-0.03890237,0.046548318,-0.004334289,0.006216667,0.098413889,-0.016412155,0.127622609,1.099134026,0.074948381,0.347506702,0.373412028,0.022559767,0.014640743,0.003977748,-0.021392447
108000056,Germany_2_1,Germany,summer,species,22,0.054741217,0.060711439,NA,NA,-0.02073096,0.0608583,0.945825622,0.006934146,-0.00896364,0.125334762,0.077846115,1.338983691,2.894517186,0.04774354,0.782692895,1.496281885,1.509593777,0.008019818,-0.029925656,0.137964814
108000057,Germany_2_1,Germany,summer,species,21,-0.061736963,-0.059694471,0.012200403,0.039869618,0.004048134,-0.07988043,0.155407482,0.019207638,-0.005058259,-0.027693071,-0.051762138,0.590439908,1.450817839,-0.008259121,0.708232935,0.773900838,0.732147804,0.01384046,-0.195237302,0.051835243
108000058,Germany_2_1,Germany,summer,species,14,-0.046955051,-0.044222774,0.109628445,0.111463607,0.004453045,-0.079995863,0.475418506,-0.01337679,-0.004584947,0.195931453,-0.067020307,0.602288117,2.639207387,0.16101257,1.001228528,1.19092451,1.17332051,0.018176799,-0.021467861,0.03540962
108000059,Germany_2_1,Germany,summer,species,22,0.007557222,0.007534088,-0.069362985,-0.101441064,-0.002861345,-0.026480007,-0.12914067,-0.013775014,0.002028952,-0.007732356,-0.007747075,-0.187108034,-0.217463873,-0.140767956,-0.728105753,-0.575576279,-0.493402731,0.000989442,-0.038309872,-0.012017973
108000060,Germany_2_1,Germany,fall,species,35,-0.008144912,0.00528278,0.059610257,0.188101584,-0.005140052,0.031938371,0.061839475,-0.001219893,0.000210538,0.040030649,0.031020959,0.091671407,0.13721421,0.014888557,0.120986876,0.18063711,-0.0288201,-0.002327767,0.031227705,-0.029977315
108000061,Germany_2_1,Germany,fall,species,37,0.000767969,0.014017517,0.081940906,0.110066317,-0.009392889,0.063515489,0.058239649,-0.003986614,-0.000238139,0.048820058,0.095073189,0.15677222,0.152784338,0.016910253,0.189658904,0.393824452,0.202020828,-0.006088811,-0.050194117,-0.038458159
108000062,Germany_2_1,Germany,fall,species,35,0.009156552,0.025618878,0.079230282,0.192251944,0.008553819,0.044782217,0.030931098,0.002593952,-0.000239202,0.023198878,0.065888107,0.05620758,0.448250224,0.030203304,0.099785196,0.244897947,0.084420141,-0.004607231,-0.028931828,-0.015376702
108000063,Germany_2_1,Germany,fall,species,28,-0.006067738,0.013296822,0.079442641,0.209700004,-0.005841337,0.006371994,0.004502032,-0.007735244,0.000322238,0.019438206,-0.01160087,-0.008552609,-0.530814822,0.002473197,0.056889195,0.093815116,-0.135312057,0.01082796,0.060427081,-0.021990355
108000064,Germany_2_1,Germany,fall,species,37,0.030593045,0.054459252,0.104001078,0.185613721,-0.01036066,0.035044097,0.029920893,-0.005448539,-0.002182605,0.024253189,0.055617939,0.040077562,0.062724354,-0.013061584,-0.04092169,0.136011944,-0.02882138,0.000940796,0.027552311,-0.03014866
108000065,Germany_2_1,Germany,fall,species,33,0.01519408,0.044577646,0.096711273,0.199969596,-0.011508639,0.055311265,0.055941916,-0.005285033,-0.000672313,0.056942225,0.065825746,0.062578307,0.065246678,0.006477767,0.061251542,0.228900485,0.05500681,0.005802657,0.008158451,-0.042991258
108000066,Germany_2_1,Germany,fall,species,37,0.040261114,0.071229348,0.096520545,0.171210651,-0.003181379,-0.006507475,-0.00912809,-0.01006272,0.001551558,0.012663907,0.048459757,0.010738622,-0.051970094,0.017388153,0.029305102,0.159946641,0.044138995,0.002436326,0.026607652,-0.04934213
108000067,Germany_2_1,Germany,fall,species,35,0.010495878,0.020390432,0.094749821,0.194134633,0.001062875,0.047700984,0.033480099,-0.000702926,-0.001486306,0.184594026,0.047821522,0.046986296,0.401355082,0.024477921,0.048148222,0.134609594,-0.052562752,0.000193327,0.006434225,0.004229777
108000068,Germany_2_1,Germany,fall,species,37,0.041406882,0.044326145,0.090632834,0.150246043,-0.007382566,0.048519434,0.03267833,-0.004625664,-0.004291577,0.082714073,0.053337212,0.04534893,0.364159907,0.019598678,0.089695696,0.257027245,0.125078738,0.012522736,0.036764783,-0.044802839
108000069,Germany_2_1,Germany,fall,species,30,0.00111197,0.021591581,0.09891712,0.204017089,0.001749717,0.050025489,0.062830275,0.00728351,-0.00524892,0.057325685,0.062500244,0.090365344,1.181692709,0.054832883,0.181566023,0.376407105,0.087069604,0.004646502,-0.001124115,-0.061025894
108000070,Germany_2_1,Germany,fall,species,36,0.018652614,0.040891141,0.099438801,0.179179973,0.003524194,0.037342317,0.060270482,-0.000390326,-0.001110456,0.087213084,0.07840258,0.107907843,0.634987989,0.023273585,0.069624323,0.162962534,0.099577632,0.003664661,-0.005810836,-0.025548773
108000071,Germany_2_1,Germany,fall,species,26,-0.025886439,-0.01547248,0.017740166,0.154564319,0.006414611,-0.042785828,0.03757781,0.005798489,-6.74E-05,-0.020223197,-0.039374559,0.038317835,0.195457797,-0.005890122,-0.091065372,-0.214973437,-0.370506504,0.002502127,0.020935854,-0.001701726
108000072,Germany_2_1,Germany,fall,species,37,0.015526907,0.042226974,0.098719762,0.176430679,-0.010703459,0.012440969,0.03837343,-0.00763456,0.000917542,0.008956135,0.032187999,0.064845801,0.14597719,0.004603037,0.013643259,0.194340076,0.001131192,0.000862278,-0.0051556,-0.025796423
108000073,Germany_2_1,Germany,fall,species,36,0.034028539,0.054181797,0.087758232,0.206627696,-0.007052654,0.018213553,0.024590042,-0.010744551,0.000618252,0.033207905,0.048978088,0.048914353,0.031910876,0.004578457,0.007646412,0.213879558,0.081310267,0.00119157,0.003274462,-0.050038302
108000074,Germany_2_1,Germany,fall,species,37,0.018188133,0.049031994,0.111871341,0.207192783,-0.003041128,0.000913159,0.013118928,-0.008070857,-0.001497578,0.051771584,0.011270331,0.036021535,0.127248677,0.006598704,0.012125891,0.229722334,0.047923018,0.004641171,-0.029132282,-0.01932391
